Crank Radius,Link Length,Offset,Theta Angle,Phi Angle,Link Normal Stress,Xs,Vs,As
118.000,194.000,49.000,285.000,-18.834,0.207,224.708,-911.929,-46.973
118.000,194.000,49.000,300.000,-15.513,0.204,253.137,-1070.721,82.883
118.000,194.000,49.000,315.000,-10.118,0.199,277.527,-1222.605,207.092
118.000,194.000,49.000,330.000,-2.952,0.196,296.217,-1357.232,317.188
118.000,194.000,49.000,345.000,5.444,0.197,307.932,-1465.427,405.668
118.000,194.000,49.000,360.000,14.318,0.202,311.874,-1539.816,466.502
,,,,,,,,
121.000,194.500,37.500,15.000,19.852,0.209,311.200,-1593.384,508.143
121.000,194.500,37.500,30.000,27.663,0.222,299.037,-1587.457,503.296
121.000,194.500,37.500,45.000,33.880,0.236,279.743,-1539.588,464.149
121.000,194.500,37.500,60.000,38.276,0.250,254.634,-1453.040,393.371
121.000,194.500,37.500,75.000,40.850,0.259,225.420,-1333.711,295.785
121.000,194.500,37.500,90.000,41.692,0.263,194.092,-1189.733,178.043
121.000,194.500,37.500,105.000,40.850,0.259,162.786,-1030.919,48.167
121.000,194.500,37.500,120.000,38.276,0.250,133.634,-868.090,-84.991
121.000,194.500,37.500,135.000,33.880,0.236,108.623,-712.344,-212.356
121.000,194.500,37.500,150.000,27.663,0.222,89.459,-574.295,-325.250
121.000,194.500,37.500,165.000,19.852,0.209,77.446,-463.349,-415.978
121.000,194.500,37.500,180.000,10.978,0.200,73.404,-387.069,-478.358
121.000,194.500,37.500,195.000,1.821,0.196,77.607,-350.651,-508.139
121.000,194.500,37.500,210.000,-6.760,0.198,89.770,-356.579,-503.292
121.000,194.500,37.500,225.000,-14.014,0.202,109.064,-404.447,-464.146
121.000,194.500,37.500,240.000,-19.429,0.208,134.173,-490.995,-393.370
121.000,194.500,37.500,255.000,-22.739,0.213,163.387,-610.323,-295.787
121.000,194.500,37.500,270.000,-23.849,0.215,194.715,-754.300,-178.046
121.000,194.500,37.500,285.000,-22.739,0.213,226.021,-913.114,-48.171
121.000,194.500,37.500,300.000,-19.429,0.208,255.173,-1075.943,84.987
121.000,194.500,37.500,315.000,-14.014,0.202,280.183,-1231.689,212.354
121.000,194.500,37.500,330.000,-6.760,0.198,299.348,-1369.739,325.249
121.000,194.500,37.500,345.000,1.821,0.196,311.361,-1480.686,415.979
121.000,194.500,37.500,360.000,10.978,0.200,315.404,-1556.967,478.361
,,,,,,,,
120.500,194.500,39.500,15.000,20.368,0.209,310.712,-1590.791,506.044
120.500,194.500,39.500,30.000,28.113,0.222,298.599,-1584.888,501.216
120.500,194.500,39.500,45.000,34.270,0.237,279.386,-1537.217,462.231
120.500,194.500,39.500,60.000,38.618,0.251,254.380,-1451.027,391.746
120.500,194.500,39.500,75.000,41.162,0.261,225.287,-1332.191,294.563
120.500,194.500,39.500,90.000,41.994,0.264,194.088,-1188.808,177.307
120.500,194.500,39.500,105.000,41.162,0.261,162.911,-1030.650,47.968
120.500,194.500,39.500,120.000,38.618,0.251,133.880,-868.494,-84.640
120.500,194.500,39.500,135.000,34.270,0.237,108.973,-713.392,-211.479
120.500,194.500,39.500,150.000,28.113,0.222,89.887,-575.913,-323.906
120.500,194.500,39.500,165.000,20.368,0.209,77.924,-465.426,-414.259
120.500,194.500,39.500,180.000,11.556,0.200,73.898,-389.460,-476.381
120.500,194.500,39.500,195.000,2.448,0.196,78.085,-353.193,-506.039
120.500,194.500,39.500,210.000,-6.101,0.197,90.197,-359.096,-501.212
120.500,194.500,39.500,225.000,-13.341,0.202,109.411,-406.767,-462.228
120.500,194.500,39.500,240.000,-18.753,0.207,134.417,-492.957,-391.745
120.500,194.500,39.500,255.000,-22.066,0.212,163.510,-611.792,-294.565
120.500,194.500,39.500,270.000,-23.177,0.213,194.708,-755.174,-177.310
120.500,194.500,39.500,285.000,-22.066,0.212,225.885,-913.332,-47.972
120.500,194.500,39.500,300.000,-18.753,0.207,254.917,-1075.488,84.636
120.500,194.500,39.500,315.000,-13.341,0.202,279.824,-1230.591,211.476
120.500,194.500,39.500,330.000,-6.101,0.197,298.909,-1368.070,323.905
120.500,194.500,39.500,345.000,2.448,0.196,310.873,-1478.558,414.261
120.500,194.500,39.500,360.000,11.556,0.200,314.898,-1554.524,476.385
,,,,,,,,
119.000,194.500,45.500,15.000,21.904,0.211,309.249,-1583.011,499.744
119.000,194.500,45.500,30.000,29.450,0.225,297.287,-1577.181,494.977
119.000,194.500,45.500,45.000,35.425,0.241,278.312,-1530.104,456.477
119.000,194.500,45.500,60.000,39.629,0.255,253.618,-1444.986,386.869
119.000,194.500,45.500,75.000,42.083,0.264,224.887,-1327.630,290.896
119.000,194.500,45.500,90.000,42.884,0.268,194.077,-1186.032,175.100
119.000,194.500,45.500,105.000,42.083,0.264,163.288,-1029.842,47.371
119.000,194.500,45.500,120.000,39.629,0.255,134.618,-869.705,-83.586
119.000,194.500,45.500,135.000,35.425,0.241,110.021,-716.534,-208.846
119.000,194.500,45.500,150.000,29.450,0.225,91.173,-580.766,-319.874
119.000,194.500,45.500,165.000,21.904,0.211,79.359,-471.654,-409.102
119.000,194.500,45.500,180.000,13.281,0.202,75.383,-396.634,-470.451
119.000,194.500,45.500,195.000,4.326,0.197,79.517,-360.819,-499.740
119.000,194.500,45.500,210.000,-4.121,0.197,91.479,-366.649,-494.973
119.000,194.500,45.500,225.000,-11.309,0.200,110.454,-413.726,-456.474
119.000,194.500,45.500,240.000,-16.709,0.205,135.148,-498.843,-386.868
119.000,194.500,45.500,255.000,-20.025,0.209,163.879,-616.199,-290.898
119.000,194.500,45.500,270.000,-21.140,0.210,194.689,-757.796,-175.103
119.000,194.500,45.500,285.000,-20.025,0.209,225.478,-913.985,-47.375
119.000,194.500,45.500,300.000,-16.709,0.205,254.148,-1074.122,83.582
119.000,194.500,45.500,315.000,-11.309,0.200,278.745,-1227.294,208.844
119.000,194.500,45.500,330.000,-4.121,0.197,297.593,-1363.063,319.873
119.000,194.500,45.500,345.000,4.326,0.197,309.407,-1472.175,409.104
119.000,194.500,45.500,360.000,13.281,0.202,313.383,-1547.195,470.455
,,,,,,,,
118.500,194.500,47.500,15.000,22.412,0.212,308.761,-1580.418,497.645
118.500,194.500,47.500,30.000,29.891,0.226,296.849,-1574.613,492.897
118.500,194.500,47.500,45.000,35.805,0.242,277.954,-1527.733,454.559
118.500,194.500,47.500,60.000,39.961,0.256,253.364,-1442.973,385.244
118.500,194.500,47.500,75.000,42.385,0.266,224.753,-1326.109,289.674
118.500,194.500,47.500,90.000,43.176,0.269,194.073,-1185.106,174.364
118.500,194.500,47.500,105.000,42.385,0.266,163.413,-1029.573,47.172
118.500,194.500,47.500,120.000,39.961,0.256,134.864,-870.109,-83.235
118.500,194.500,47.500,135.000,35.805,0.242,110.370,-717.581,-207.969
118.500,194.500,47.500,150.000,29.891,0.226,91.601,-582.384,-318.530
118.500,194.500,47.500,165.000,22.412,0.212,79.837,-473.730,-407.383
118.500,194.500,47.500,180.000,13.854,0.202,75.878,-399.026,-468.475
118.500,194.500,47.500,195.000,4.952,0.197,79.995,-363.361,-497.640
118.500,194.500,47.500,210.000,-3.459,0.197,91.906,-369.166,-492.893
118.500,194.500,47.500,225.000,-10.629,0.200,110.801,-416.046,-454.557
118.500,194.500,47.500,240.000,-16.022,0.204,135.392,-500.805,-385.243
118.500,194.500,47.500,255.000,-19.338,0.208,164.002,-617.667,-289.676
118.500,194.500,47.500,270.000,-20.454,0.209,194.682,-758.670,-174.367
118.500,194.500,47.500,285.000,-19.338,0.208,225.342,-914.203,-47.176
118.500,194.500,47.500,300.000,-16.022,0.204,253.892,-1073.667,83.231
118.500,194.500,47.500,315.000,-10.629,0.200,278.385,-1226.196,207.966
118.500,194.500,47.500,330.000,-3.459,0.197,297.154,-1361.394,318.529
118.500,194.500,47.500,345.000,4.952,0.197,308.919,-1470.047,407.385
118.500,194.500,47.500,360.000,13.854,0.202,312.878,-1544.752,468.478
,,,,,,,,
121.000,195.000,37.500,15.000,19.803,0.209,311.700,-1595.885,508.143
121.000,195.000,37.500,30.000,27.598,0.221,299.538,-1589.959,503.296
121.000,195.000,37.500,45.000,33.805,0.236,280.244,-1542.091,464.151
121.000,195.000,37.500,60.000,38.195,0.250,255.135,-1455.544,393.373
121.000,195.000,37.500,75.000,40.768,0.259,225.921,-1336.216,295.788
121.000,195.000,37.500,90.000,41.610,0.262,194.593,-1192.239,178.046
121.000,195.000,37.500,105.000,40.768,0.259,163.287,-1033.424,48.170
121.000,195.000,37.500,120.000,38.195,0.250,134.135,-870.596,-84.988
121.000,195.000,37.500,135.000,33.805,0.236,109.124,-714.849,-212.353
121.000,195.000,37.500,150.000,27.598,0.221,89.959,-576.799,-325.247
121.000,195.000,37.500,165.000,19.803,0.209,77.946,-465.853,-415.976
121.000,195.000,37.500,180.000,10.951,0.200,73.904,-389.572,-478.357
121.000,195.000,37.500,195.000,1.816,0.196,78.107,-353.153,-508.139
121.000,195.000,37.500,210.000,-6.742,0.198,90.270,-359.079,-503.292
121.000,195.000,37.500,225.000,-13.979,0.202,109.563,-406.947,-464.148
121.000,195.000,37.500,240.000,-19.381,0.208,134.672,-493.493,-393.373
121.000,195.000,37.500,255.000,-22.684,0.213,163.886,-612.821,-295.790
121.000,195.000,37.500,270.000,-23.791,0.214,195.214,-756.797,-178.049
121.000,195.000,37.500,285.000,-22.684,0.213,226.521,-915.611,-48.175
121.000,195.000,37.500,300.000,-19.381,0.208,255.672,-1078.440,84.983
121.000,195.000,37.500,315.000,-13.979,0.202,280.683,-1234.187,212.350
121.000,195.000,37.500,330.000,-6.742,0.198,299.848,-1372.238,325.246
121.000,195.000,37.500,345.000,1.816,0.196,311.861,-1483.184,415.977
121.000,195.000,37.500,360.000,10.951,0.200,315.904,-1559.467,478.360
,,,,,,,,
120.000,195.000,42.000,15.000,20.968,0.210,310.724,-1590.692,503.944
120.000,195.000,42.000,30.000,28.622,0.224,298.661,-1584.815,499.137
120.000,195.000,42.000,45.000,34.699,0.239,279.527,-1537.343,460.315
120.000,195.000,42.000,60.000,38.985,0.252,254.625,-1451.511,390.122
120.000,195.000,42.000,75.000,41.491,0.262,225.653,-1333.169,293.344
120.000,195.000,42.000,90.000,42.310,0.265,194.584,-1190.381,176.574
120.000,195.000,42.000,105.000,41.491,0.262,163.536,-1032.880,47.772
120.000,195.000,42.000,120.000,38.985,0.252,134.625,-871.397,-84.285
120.000,195.000,42.000,135.000,34.699,0.239,109.822,-716.938,-210.598
120.000,195.000,42.000,150.000,28.622,0.224,90.815,-580.028,-322.559
120.000,195.000,42.000,165.000,20.968,0.210,78.901,-469.999,-412.538
120.000,195.000,42.000,180.000,12.245,0.201,74.892,-394.348,-474.403
120.000,195.000,42.000,195.000,3.213,0.197,79.061,-358.231,-503.939
120.000,195.000,42.000,210.000,-5.281,0.197,91.123,-364.108,-499.133
120.000,195.000,42.000,225.000,-12.490,0.201,110.257,-411.580,-460.312
120.000,195.000,42.000,240.000,-17.890,0.206,135.159,-497.411,-390.122
120.000,195.000,42.000,255.000,-21.201,0.210,164.131,-615.752,-293.345
120.000,195.000,42.000,270.000,-22.312,0.212,195.200,-758.539,-176.578
120.000,195.000,42.000,285.000,-21.201,0.210,226.248,-916.041,-47.776
120.000,195.000,42.000,300.000,-17.890,0.206,255.159,-1077.524,84.281
120.000,195.000,42.000,315.000,-12.490,0.201,279.963,-1231.983,210.596
120.000,195.000,42.000,330.000,-5.281,0.197,298.969,-1368.893,322.559
120.000,195.000,42.000,345.000,3.213,0.197,310.883,-1478.923,412.540
120.000,195.000,42.000,360.000,12.245,0.201,314.892,-1554.575,474.407
,,,,,,,,
119.500,195.000,44.000,15.000,21.478,0.211,310.236,-1588.099,501.844
119.500,195.000,44.000,30.000,29.066,0.224,298.224,-1582.246,497.057
119.500,195.000,44.000,45.000,35.082,0.240,279.169,-1534.972,458.397
119.500,195.000,44.000,60.000,39.321,0.254,254.371,-1449.497,388.497
119.500,195.000,44.000,75.000,41.797,0.263,225.520,-1331.648,292.121
119.500,195.000,44.000,90.000,42.606,0.267,194.580,-1189.456,175.839
119.500,195.000,44.000,105.000,41.797,0.263,163.662,-1032.610,47.573
119.500,195.000,44.000,120.000,39.321,0.254,134.871,-871.800,-83.934
119.500,195.000,44.000,135.000,35.082,0.240,110.171,-717.985,-209.721
119.500,195.000,44.000,150.000,29.066,0.224,91.244,-581.646,-321.215
119.500,195.000,44.000,165.000,21.478,0.211,79.380,-472.075,-410.819
119.500,195.000,44.000,180.000,12.819,0.201,75.387,-396.740,-472.427
119.500,195.000,44.000,195.000,3.838,0.197,79.538,-360.773,-501.840
119.500,195.000,44.000,210.000,-4.623,0.197,91.550,-366.626,-497.053
119.500,195.000,44.000,225.000,-11.814,0.200,110.605,-413.900,-458.394
119.500,195.000,44.000,240.000,-17.210,0.205,135.402,-499.373,-388.496
119.500,195.000,44.000,255.000,-20.521,0.209,164.254,-617.221,-292.123
119.500,195.000,44.000,270.000,-21.634,0.211,195.193,-759.413,-175.842
119.500,195.000,44.000,285.000,-20.521,0.209,226.112,-916.258,-47.577
119.500,195.000,44.000,300.000,-17.210,0.205,254.902,-1077.069,83.930
119.500,195.000,44.000,315.000,-11.814,0.200,279.603,-1230.884,209.718
119.500,195.000,44.000,330.000,-4.623,0.197,298.530,-1367.224,321.215
119.500,195.000,44.000,345.000,3.838,0.197,310.395,-1476.795,410.821
119.500,195.000,44.000,360.000,12.819,0.201,314.387,-1552.132,472.430
,,,,,,,,
118.500,195.000,47.500,15.000,22.358,0.212,309.262,-1582.919,497.644
118.500,195.000,47.500,30.000,29.822,0.226,297.350,-1577.115,492.898
118.500,195.000,47.500,45.000,35.728,0.242,278.455,-1530.236,454.561
118.500,195.000,47.500,60.000,39.880,0.256,253.865,-1445.477,385.246
118.500,195.000,47.500,75.000,42.303,0.265,225.254,-1328.614,289.677
118.500,195.000,47.500,90.000,43.094,0.269,194.574,-1187.612,174.367
118.500,195.000,47.500,105.000,42.303,0.265,163.914,-1032.079,47.175
118.500,195.000,47.500,120.000,39.880,0.256,135.365,-872.614,-83.232
118.500,195.000,47.500,135.000,35.728,0.242,110.871,-720.086,-207.966
118.500,195.000,47.500,150.000,29.822,0.226,92.102,-584.888,-318.527
118.500,195.000,47.500,165.000,22.358,0.212,80.337,-476.234,-407.381
118.500,195.000,47.500,180.000,13.819,0.202,76.378,-401.529,-468.473
118.500,195.000,47.500,195.000,4.939,0.197,80.495,-365.863,-497.640
118.500,195.000,47.500,210.000,-3.450,0.197,92.406,-371.667,-492.894
118.500,195.000,47.500,225.000,-10.602,0.200,111.301,-418.545,-454.558
118.500,195.000,47.500,240.000,-15.982,0.204,135.891,-503.304,-385.245
118.500,195.000,47.500,255.000,-19.291,0.208,164.502,-620.166,-289.678
118.500,195.000,47.500,270.000,-20.404,0.209,195.182,-761.168,-174.370
118.500,195.000,47.500,285.000,-19.291,0.208,225.842,-916.701,-47.179
118.500,195.000,47.500,300.000,-15.982,0.204,254.391,-1076.165,83.228
118.500,195.000,47.500,315.000,-10.602,0.200,278.885,-1228.694,207.963
118.500,195.000,47.500,330.000,-3.450,0.197,297.654,-1363.892,318.527
118.500,195.000,47.500,345.000,4.939,0.197,309.419,-1472.547,407.383
118.500,195.000,47.500,360.000,13.819,0.202,313.378,-1547.253,468.477
,,,,,,,,
118.000,195.000,49.500,15.000,22.863,0.213,308.774,-1580.326,495.544
118.000,195.000,49.500,30.000,30.260,0.227,296.913,-1574.546,490.818
118.000,195.000,49.500,45.000,36.104,0.243,278.097,-1527.865,452.643
118.000,195.000,49.500,60.000,40.209,0.257,253.611,-1443.464,383.620
118.000,195.000,49.500,75.000,42.602,0.267,225.121,-1327.094,288.454
118.000,195.000,49.500,90.000,43.383,0.270,194.570,-1186.686,173.631
118.000,195.000,49.500,105.000,42.602,0.267,164.040,-1031.810,46.976
118.000,195.000,49.500,120.000,40.209,0.257,135.611,-873.018,-82.881
118.000,195.000,49.500,135.000,36.104,0.243,111.220,-721.133,-207.088
118.000,195.000,49.500,150.000,30.260,0.227,92.531,-586.506,-317.183
118.000,195.000,49.500,165.000,22.863,0.213,80.815,-478.311,-405.663
118.000,195.000,49.500,180.000,14.389,0.203,76.873,-403.920,-466.497
118.000,195.000,49.500,195.000,5.562,0.197,80.972,-368.405,-495.540
118.000,195.000,49.500,210.000,-2.790,0.196,92.833,-374.184,-490.814
118.000,195.000,49.500,225.000,-9.922,0.199,111.648,-420.865,-452.640
118.000,195.000,49.500,240.000,-15.294,0.203,136.135,-505.266,-383.619
118.000,195.000,49.500,255.000,-18.602,0.207,164.625,-621.635,-288.456
118.000,195.000,49.500,270.000,-19.716,0.208,195.176,-762.042,-173.635
118.000,195.000,49.500,285.000,-18.602,0.207,225.706,-916.918,-46.980
118.000,195.000,49.500,300.000,-15.294,0.203,254.135,-1075.710,82.877
118.000,195.000,49.500,315.000,-9.922,0.199,278.526,-1227.595,207.086
118.000,195.000,49.500,330.000,-2.790,0.196,297.215,-1362.223,317.183
118.000,195.000,49.500,345.000,5.562,0.197,308.931,-1470.419,405.664
118.000,195.000,49.500,360.000,14.389,0.203,312.873,-1544.810,466.500
,,,,,,,,
120.500,195.500,40.000,15.000,20.405,0.209,311.712,-1595.787,506.043
120.500,195.500,40.000,30.000,28.110,0.222,299.599,-1589.886,501.217
120.500,195.500,40.000,45.000,34.237,0.237,280.386,-1542.217,462.234
120.500,195.500,40.000,60.000,38.566,0.251,255.380,-1456.028,391.750
120.500,195.500,40.000,75.000,41.100,0.260,226.287,-1337.194,294.569
120.500,195.500,40.000,90.000,41.930,0.264,195.089,-1193.812,177.313
120.500,195.500,40.000,105.000,41.100,0.260,163.912,-1035.654,47.975
120.500,195.500,40.000,120.000,38.566,0.251,134.880,-873.498,-84.633
120.500,195.500,40.000,135.000,34.237,0.237,109.973,-718.395,-211.473
120.500,195.500,40.000,150.000,28.110,0.222,90.887,-580.915,-323.901
120.500,195.500,40.000,165.000,20.405,0.209,78.924,-470.427,-414.255
120.500,195.500,40.000,180.000,11.641,0.200,74.898,-394.459,-476.379
120.500,195.500,40.000,195.000,2.582,0.196,79.083,-358.190,-506.039
120.500,195.500,40.000,210.000,-5.924,0.197,91.196,-364.091,-501.213
120.500,195.500,40.000,225.000,-13.131,0.201,110.409,-411.760,-462.231
120.500,195.500,40.000,240.000,-18.522,0.207,135.415,-497.948,-391.749
120.500,195.500,40.000,255.000,-21.824,0.211,164.508,-616.781,-294.570
120.500,195.500,40.000,270.000,-22.931,0.213,195.706,-760.163,-177.317
120.500,195.500,40.000,285.000,-21.824,0.211,226.883,-918.320,-47.979
120.500,195.500,40.000,300.000,-18.522,0.207,255.915,-1080.476,84.629
120.500,195.500,40.000,315.000,-13.131,0.201,280.822,-1235.579,211.470
120.500,195.500,40.000,330.000,-5.924,0.197,299.908,-1373.060,323.900
120.500,195.500,40.000,345.000,2.582,0.196,311.872,-1483.549,414.257
120.500,195.500,40.000,360.000,11.641,0.200,315.898,-1559.517,476.382
,,,,,,,,
120.000,195.500,42.000,15.000,20.917,0.210,311.224,-1593.193,503.943
120.000,195.500,42.000,30.000,28.556,0.223,299.162,-1587.317,499.137
120.000,195.500,42.000,45.000,34.623,0.238,280.028,-1539.846,460.316
120.000,195.500,42.000,60.000,38.904,0.252,255.126,-1454.015,390.124
120.000,195.500,42.000,75.000,41.409,0.262,226.154,-1335.673,293.346
120.000,195.500,42.000,90.000,42.228,0.265,195.085,-1192.887,176.577
120.000,195.500,42.000,105.000,41.409,0.262,164.037,-1035.385,47.775
120.000,195.500,42.000,120.000,38.904,0.252,135.126,-873.902,-84.282
120.000,195.500,42.000,135.000,34.623,0.238,110.322,-719.443,-210.595
120.000,195.500,42.000,150.000,28.556,0.223,91.316,-582.533,-322.557
120.000,195.500,42.000,165.000,20.917,0.210,79.402,-472.503,-412.536
120.000,195.500,42.000,180.000,12.215,0.201,75.393,-396.851,-474.402
120.000,195.500,42.000,195.000,3.205,0.197,79.561,-360.732,-503.939
120.000,195.500,42.000,210.000,-5.268,0.197,91.623,-366.609,-499.133
120.000,195.500,42.000,225.000,-12.459,0.201,110.757,-414.080,-460.313
120.000,195.500,42.000,240.000,-17.846,0.206,135.658,-499.910,-390.124
120.000,195.500,42.000,255.000,-21.149,0.210,164.631,-618.250,-293.348
120.000,195.500,42.000,270.000,-22.258,0.212,195.699,-761.037,-176.581
120.000,195.500,42.000,285.000,-21.149,0.210,226.747,-918.538,-47.780
120.000,195.500,42.000,300.000,-17.846,0.206,255.658,-1080.021,84.278
120.000,195.500,42.000,315.000,-12.459,0.201,280.462,-1234.481,210.593
120.000,195.500,42.000,330.000,-5.268,0.197,299.469,-1371.391,322.556
120.000,195.500,42.000,345.000,3.205,0.197,311.383,-1481.422,412.538
120.000,195.500,42.000,360.000,12.215,0.201,315.393,-1557.075,474.406
,,,,,,,,
119.500,195.500,44.000,15.000,21.426,0.211,310.736,-1590.600,501.843
119.500,195.500,44.000,30.000,28.999,0.224,298.725,-1584.748,497.058
119.500,195.500,44.000,45.000,35.006,0.240,279.670,-1537.475,458.398
119.500,195.500,44.000,60.000,39.240,0.253,254.872,-1452.001,388.499
119.500,195.500,44.000,75.000,41.715,0.263,226.021,-1334.153,292.124
119.500,195.500,44.000,90.000,42.524,0.266,195.081,-1191.961,175.842
119.500,195.500,44.000,105.000,41.715,0.263,164.163,-1035.116,47.576
119.500,195.500,44.000,120.000,39.240,0.253,135.372,-874.306,-83.931
119.500,195.500,44.000,135.000,35.006,0.240,110.672,-720.490,-209.718
119.500,195.500,44.000,150.000,28.999,0.224,91.744,-584.151,-321.213
119.500,195.500,44.000,165.000,21.426,0.211,79.880,-474.579,-410.817
119.500,195.500,44.000,180.000,12.787,0.201,75.887,-399.242,-472.426
119.500,195.500,44.000,195.000,3.828,0.197,80.038,-363.274,-501.839
119.500,195.500,44.000,210.000,-4.611,0.197,92.050,-369.126,-497.054
